soil,temp,hum,Status
35,28.01,13.55,1
31,28.6,11.83,0
4,29.44,10.32,0
8,30.29,8.8,0
52,30.63,8.2,0
63,30.97,7.59,0
71,31.45,7.34,1
18,31.93,7.08,1
29,32.34,6.9,1
86,32.76,6.71,0
29,33.02,6.59,1
21,33.28,6.48,0
42,33.54,6.36,1
71,33.8,6.24,1
47,34.1,6.04,1
77,34.4,5.83,0
90,34.76,5.49,0
8,35.13,5.15,0
5,35.55,4.78,1
85,35.97,4.41,1
40,36.02,4.3,1
51,36.08,4.2,1
20,36.3,3.95,1
28,36.52,3.7,0
55,36.56,3.48,1
10,36.61,3.25,1
39,36.79,3.12,1
90,36.98,3,1
67,37.26,2.96,1
64,37.54,2.92,0
3,38.06,2.82,1
66,38.57,2.71,0
83,38.67,2.64,1
7,38.78,2.56,0
90,38.76,2.3,1
39,38.74,2.03,0
88,38.98,1.86,0
62,39.23,1.69,0
24,39.23,1.76,0
39,39.23,1.82,0
51,39.57,1.64,1
38,39.91,1.47,0
56,40,1.36,1
85,40.09,1.24,0
55,38.52,1.65,1
70,36.95,2.06,1
48,36.42,2.71,1
6,35.9,3.36,1
41,35.9,3.28,1
46,35.91,3.2,1
18,36.97,2.96,0
16,38.02,2.72,1
22,39.09,2.11,1
43,40.16,1.5,0
45,40.47,1.42,1
13,40.78,1.33,1
67,39.94,1.46,0
78,39.11,1.59,0
81,38.75,1.97,0
65,38.38,2.35,0
23,37.85,2.6,0
45,37.32,2.85,1
69,36.54,2.95,0
2,36.2,3.24,1
31,35.85,3.52,1
66,35.98,3.64,0
68,36.11,3.76,1
30,35.98,3.88,1
37,35.84,3.99,0
69,36,3.81,0
80,36.16,3.63,0
55,36.78,3.58,1
41,37.39,3.53,1
53,37.41,3.05,1
33,37.43,2.57,1
2,37.51,2.97,1
64,37.59,3.37,0
14,37.43,3.7,1
71,37.27,4.02,0
24,36.98,4.7,0
72,36.69,5.37,1
20,36.61,5.43,1
23,36.54,5.49,1
10,36.14,6.07,1
42,35.75,6.65,1
57,35.15,7.8,0
24,34.55,8.94,0
87,34.16,9.43,1
39,33.77,9.93,1
10,33.57,9.88,1
29,33.37,9.82,0
28,33.02,9.75,1
22,32.66,9.67,1
28,32.46,10.7,1
14,32.25,11.72,1
75,32.09,12.28,0
63,31.93,12.83,0
49,31.7,13.5,1
44,31.47,14.18,1
62,31.12,14.92,1
27,30.77,15.65,1
44,30.58,17.05,1
90,30.38,18.44,0
76,30.23,19.7,0
24,30.08,20.96,1
15,29.92,22.22,1
23,29.77,23.48,1
34,29.54,23.63,0
78,29.32,23.78,1
6,29.1,23.94,0
77,28.87,24.09,0
36,28.64,23.12,1
57,28.4,22.15,0
36,28.05,22.8,0
36,27.7,23.44,1
18,27.28,24.28,1
71,26.87,25.12,1
38,26.36,26.45,1
81,25.86,27.78,0
34,25.32,29.42,0
18,24.79,31.07,1
46,24.6,30.66,0
12,24.41,30.26,0
54,24.04,31.16,1
88,23.68,32.06,0
48,23.44,32.67,1
21,23.2,33.27,1
58,22.84,34.5,1
59,22.48,35.73,1
22,22.25,36.97,1
15,22.02,38.22,0
35,21.91,38.82,1
63,21.8,39.41,0
11,21.58,40.56,1
27,21.37,41.71,1
84,21.05,42.96,1
37,20.73,44.22,1
79,20.67,43.64,1
84,20.61,43.07,1
76,20.5,42.84,0
33,20.4,42.62,0
40,20.3,42.4,1
85,20.19,42.17,0
60,20.24,41.92,1
30,20.3,41.68,1
21,20.31,41.81,1
22,20.32,41.94,0
49,20.24,42.37,0
88,20.16,42.8,0
89,20.08,43.23,0
32,20,43.53,1
40,19.93,43.83,1
17,19.92,43.95,1
71,19.92,44.07,0
5,19.83,44.21,1
53,19.74,44.35,1
85,19.64,44.44,0
13,19.55,44.52,0
7,19.78,43.78,1
21,20.02,43.03,1
5,20.1,42.62,1
85,20.19,42.2,0
56,20.27,41.89,1
89,20.36,41.58,0
22,20.15,42.43,1
73,19.94,43.28,0
7,19.88,44.09,1
70,19.83,44.9,0
27,19.83,45.89,1
61,19.84,46.88,0
8,19.76,48.38,1
48,19.68,49.87,0
75,19.55,51.36,0
38,19.42,52.85,1
13,19.24,54.65,0
26,19.06,56.45,0
33,19.1,57.72,1
17,19.14,58.98,1
7,19,60.26,1
57,18.85,61.55,1
46,18.7,62.91,1
40,18.56,64.27,1
67,18.5,65.05,0
46,18.45,65.83,0
53,18.27,66.94,1
68,18.09,68.06,1
73,18.02,68.66,0
11,17.95,69.27,0
1,17.86,69.64,1
55,17.76,70.02,1
76,17.64,70.27,0
3,17.51,70.51,1
80,17.39,70.76,0
82,17.27,71.01,0
31,17.14,71.25,1
11,17.02,71.5,0
11,16.95,71.91,1
41,16.89,72.33,1
89,16.86,72.5,0
33,16.82,72.67,1
47,16.68,73.28,1
23,16.53,73.89,1
11,16.56,73.88,0
83,16.59,73.86,1
53,16.62,73.85,1
56,16.69,73.42,0
53,16.75,72.99,1
30,16.63,73.14,1
64,16.52,73.29,0
34,16.24,74.19,0
19,15.97,75.1,1
52,15.72,75.13,0
77,15.47,75.17,0
44,15.32,76.16,1
49,15.18,77.14,1
86,15.15,77.83,0
11,15.12,78.52,1
5,15.12,78.77,1
43,15.12,79.02,0
33,15.22,78.99,1
75,15.33,78.96,1
29,15.42,78.54,1
14,15.51,78.12,1
37,15.52,78.16,0
87,15.53,78.19,0
78,15.49,78.6,1
63,15.45,79.02,1
23,15.36,79.47,1
7,15.27,79.92,1
60,15.22,80.8,0
87,15.17,81.67,0
58,15.24,82.22,1
26,15.31,82.78,1
57,15.31,83.17,0
18,15.31,83.56,0
49,15.28,84.42,1
40,15.24,85.28,1
90,15.22,86.05,0
84,15.2,86.82,1
27,15.22,87.43,1
41,15.24,88.04,0
61,15.18,88.69,0
78,15.13,89.34,0
2,14.99,90.14,1
17,14.85,90.94,0
67,14.67,91.58,0
6,14.5,92.22,1
67,14.32,92.86,1
55,14.14,93.86,1
84,13.97,94.86,1
57,13.8,95.42,0
7,13.62,95.99,1
19,13.45,96,1
25,13.29,96,1
24,13.33,96,1
55,13.37,96,1
56,13.45,96,1
88,13.54,96,0
36,13.48,96,0
20,13.43,96,1
31,13.53,96,0
40,13.63,96,1
66,13.77,96,0
1,13.91,96,1
71,14,96,0
13,14.1,96,0
1,14.2,96,1
40,14.29,96,1
62,14.42,96,0
67,14.54,96,0
51,14.86,96,1
90,15.17,96,0
16,15.98,95.92,0
27,16.8,95.84,1
39,17.74,91.42,1
41,18.69,86.99,1
41,19.61,81.58,1
37,20.53,76.17,1
32,21.12,73.37,0
61,21.71,70.56,0
42,22.66,66.92,0
21,23.6,63.27,0
90,24.55,59.62,0
82,25.5,55.98,0
26,26.4,52.96,0
41,27.29,49.94,1
27,27.92,47.54,0
57,28.55,45.13,1
71,28.92,43.86,0
41,29.29,42.58,1
87,30.62,39.74,0
59,31.95,36.89,1
57,32.68,34.76,1
27,33.42,32.63,1
48,32.88,32.28,1
90,32.34,31.93,1
88,32.01,32.24,0
40,31.67,32.54,0
24,32.94,30.56,1
7,34.21,28.58,0
51,35.4,25.84,0
76,36.59,23.11,1
82,35.3,23.6,1
14,34,24.1,0
9,34.06,22.72,1
31,34.11,21.33,0
21,34.8,20.41,0
85,35.48,19.5,0
71,36.16,18.58,0
44,36.85,17.66,1
4,37.53,16.75,0
25,38.22,15.83,1
74,37.96,14.93,1
45,37.7,14.03,0
6,38.25,12.84,1
24,38.79,11.64,1
60,39.53,10.96,1
8,40.27,10.29,1
8,40.36,10.2,1
13,40.44,10.12,1
80,38.69,10.89,0
13,36.94,11.66,1
76,37.2,11.92,0
88,37.47,12.19,0
71,40.03,10.76,0
32,42.59,9.33,1
11,43.2,8.58,1
59,43.8,7.83,1
14,43.18,7.81,0
14,42.55,7.79,1
57,42.22,7.6,1
80,41.9,7.41,0
12,39.41,14.38,1
88,36.92,21.36,0
70,35.86,23.85,1
1,34.8,26.34,1
81,34.96,26.28,1
63,35.12,26.22,1
23,36.47,24.54,1
5,37.82,22.85,1
15,38,22.4,1
49,38.18,21.95,1
81,38.24,21.41,1
24,38.3,20.87,1
25,38.04,20.74,1
90,37.78,20.61,0
48,36.84,22.66,0
30,35.89,24.71,1
24,35.61,25.06,1
46,35.33,25.41,1
72,34.72,26.13,0
79,34.11,26.85,1
19,34.25,25.79,1
67,34.38,24.73,1
86,34.53,24.24,0
87,34.67,23.74,1
68,34.57,24.53,0
33,34.47,25.33,0
55,34.4,24.82,1
83,34.34,24.31,0
22,34.67,23.53,1
83,35,22.75,1
59,35.08,22.44,0
48,35.17,22.14,1
39,34.82,23.2,1
17,34.46,24.26,1
84,34.39,24.61,1
1,34.32,24.96,1
80,33.65,25.5,0
65,32.98,26.04,0
29,32.84,26.2,1
2,32.7,26.35,1
86,32.5,25.84,1
75,32.3,25.34,1
22,32.16,25.48,0
69,32.02,25.61,0
44,31.77,25.92,1
3,31.52,26.22,0
78,31.32,26.74,1
84,31.13,27.25,0
80,30.97,27,0
43,30.81,26.75,1
48,30.63,27.46,1
27,30.45,28.17,0
34,30.14,29.25,1
9,29.82,30.33,1
54,29.51,31.41,0
54,29.19,32.49,1
23,28.75,33.28,0
20,28.31,34.06,1
81,28.02,34.78,0
65,27.72,35.5,0
83,27.6,34.98,0
16,27.48,34.45,0
31,27.21,34.73,1
17,26.94,35.01,1
28,26.75,35.16,0
22,26.56,35.31,1
29,26.28,35.74,1
13,26.01,36.18,0
56,25.7,36.91,0
14,25.4,37.64,1
81,25.08,38.24,0
18,24.75,38.83,1
60,24.44,39.28,0
54,24.12,39.72,1
72,23.75,41.11,0
10,23.38,42.5,1
61,23.04,43.78,1
57,22.7,45.07,1
58,22.42,46.5,0
36,22.13,47.93,1
36,21.85,49.3,0
44,21.57,50.68,1
58,21.3,52.74,1
25,21.04,54.79,0
30,20.76,57.44,1
46,20.47,60.08,1
57,20.36,61.98,0
11,20.25,63.89,1
52,20.01,66,0
38,19.76,68.11,0
17,19.54,70.15,1
22,19.31,72.19,0
31,19.1,74.12,0
8,18.9,76.05,0
48,18.76,77.58,0
84,18.62,79.11,1
55,18.51,79.95,0
69,18.4,80.79,1
49,18.16,81.77,1
52,17.93,82.75,1
42,17.82,83,1
1,17.72,83.24,0
38,17.97,80.56,0
30,18.22,77.88,1
1,18.42,75.04,0
68,18.61,72.2,0
39,18.38,72.12,1
81,18.16,72.04,1
2,17.81,73.59,1
42,17.46,75.13,1
26,16.96,77.34,0
41,16.46,79.55,1
11,16.34,80.09,1
89,16.23,80.63,0
61,16.33,80.07,0
16,16.43,79.5,1
66,16.53,78.94,0
8,16.66,78.46,1
52,16.79,77.99,0
44,16.68,79.01,0
12,16.57,80.03,1
67,16.58,80.82,0
32,16.58,81.62,1
67,16.84,81,0
43,17.11,80.37,0
46,17.06,80.42,1
8,17.02,80.47,1
19,16.73,81.95,1
28,16.44,83.43,1
77,16.15,84.91,1
46,15.86,86.39,0
72,15.98,86.5,0
18,16.11,86.61,0
53,15.54,87.61,1
31,14.97,88.61,0
43,14.62,90.46,0
56,14.26,92.3,1
5,14.35,93.82,0
6,14.44,95.33,1
89,14.8,95.66,0
67,15.17,95.98,0
76,15.92,92.32,1
3,16.68,88.66,1
55,17.1,83.59,1
73,17.52,78.52,1
80,17.84,75.68,0
63,18.16,72.84,0
17,18.27,71.37,1
45,18.39,69.9,1
21,18.52,69.22,1
60,18.65,68.54,1
11,18.7,68.43,0
69,18.74,68.32,1
36,18.71,68.51,1
52,18.68,68.71,0
81,18.66,68.56,1
62,18.64,68.41,1
21,18.7,68.02,1
60,18.76,67.62,0
18,18.78,67.19,1
45,18.81,66.76,1
27,18.7,67.01,0
57,18.58,67.26,1
13,18.47,67.51,0
53,18.51,67.46,1
38,18.55,67.4,1
85,18.51,67.59,1
79,18.47,67.78,0
66,18.25,68.92,0
7,18.03,70.06,1
9,17.9,70.94,0
3,17.77,71.82,0
58,17.76,71.94,0
49,17.76,72.06,1
53,17.83,71.6,1
8,17.9,71.13,0
73,17.81,71.34,1
74,17.72,71.55,0
4,17.66,72.04,0
26,17.6,72.54,1
2,17.62,73.19,0
22,17.65,73.84,0
25,17.66,74.29,1
83,17.68,74.74,0
76,17.7,75.45,1
58,17.73,76.16,0
73,17.8,76.99,1
74,17.86,77.82,0
45,17.84,79.06,1
11,17.83,80.29,1
14,17.74,81.6,1
37,17.64,82.91,0
90,17.5,83.92,1
34,17.36,84.94,0
85,17.23,85.6,0
46,17.1,86.27,0
64,16.95,86.76,0
29,16.8,87.26,1
35,16.62,87.99,1
49,16.44,88.72,1
37,16.28,89.56,0
30,16.12,90.41,0
56,15.94,91.13,0
57,15.76,91.85,1
34,15.67,92.62,1
63,15.58,93.38,0
73,15.47,93.72,1
78,15.36,94.05,0
2,15.32,94.38,0
42,15.29,94.7,0
38,15.25,95.03,0
2,15.22,95.35,0
60,15.18,95.68,1
36,15.16,95.82,0
68,15.13,95.96,0
58,15.15,95.96,1
51,15.17,95.97,1
43,14.98,95.98,1
45,14.79,96,0
34,14.37,96,1
83,13.95,96,0
43,13.75,96,1
13,13.55,96,1
54,13.6,96,1
87,13.64,96,0
2,13.8,96,1
27,13.95,96,1
7,14.34,96,1
10,14.72,96,1
72,15.61,95.98,1
16,16.5,95.97,1
65,17.42,93.06,1
1,18.33,90.14,0
68,19.56,83.82,0
72,20.8,77.5,0
76,22.23,72.03,1
32,23.66,66.55,0
7,24.84,61.52,0
78,26.01,56.5,0
1,26.63,54.1,0
17,27.25,51.7,0
57,26.72,52.35,0
31,26.18,53,1
83,26.22,53.49,0
47,26.27,53.98,1
62,27.51,50.11,1
35,28.75,46.24,0
35,29.55,44.12,0
1,30.35,42.01,1
46,30.91,40.16,1
84,31.47,38.3,0
78,31.08,37.24,1
69,30.69,36.19,0
14,31.25,35.14,1
46,31.81,34.08,1
41,33.64,31.42,1
66,35.46,28.75,0
86,35.39,28.36,0
21,35.33,27.97,1
76,35.54,26.94,1
65,35.76,25.92,0
33,35.76,25.22,1
69,35.77,24.51,0
38,35.26,24.54,1
75,34.74,24.57,0
34,36.05,22.81,1
58,37.36,21.05,1
37,37.67,20.29,0
69,37.98,19.53,0
46,39.35,17.88,0
3,40.72,16.23,1
9,40.8,15.43,1
83,40.88,14.63,0
46,40.76,14.22,0
62,40.65,13.81,1
34,40.5,13.54,1
36,40.35,13.26,1
37,41.39,12.24,1
52,42.42,11.23,0
85,42.7,10.83,0
27,42.98,10.43,0
42,43.34,11.29,0
84,43.71,12.15,1
76,42.68,12.14,1
49,41.66,12.12,1
48,41.51,16.08,1
16,41.36,20.05,1
71,38.82,25.08,0
14,36.27,30.11,1
43,35.84,31.19,0
65,35.4,32.27,0
73,35.26,32.36,1
23,35.13,32.46,0
63,35.76,31.3,0
51,36.39,30.13,1
67,37.15,28.94,0
63,37.9,27.74,0
7,38.3,27.02,1
53,38.69,26.31,1
25,38.33,26.54,1
59,37.98,26.76,0
53,36.59,29.12,1
62,35.2,31.48,0
33,35.2,31.7,0
28,35.19,31.92,1
17,35.02,31.75,1
65,34.85,31.58,0
90,34.47,32.49,1
31,34.08,33.41,0
89,34.11,33.26,0
65,34.15,33.11,0
26,34,33.4,1
48,33.86,33.69,1
67,33.88,33.22,0
74,33.91,32.76,0
54,34.33,31.54,0
21,34.74,30.33,1
86,35.05,29.34,1
26,35.36,28.34,1
48,35.18,28.16,0
70,34.99,27.99,0
45,35.05,27.64,1
57,35.11,27.28,1
31,34.92,26.34,1
88,34.73,25.4,0
16,34.6,25.44,1
81,34.46,25.48,0
70,34.14,25.82,1
84,33.82,26.16,1
48,33.53,26.08,0
35,33.25,25.99,1
12,33.16,26.08,0
29,33.07,26.18,0
61,32.87,25.73,0
55,32.67,25.28,1
59,32.44,25.64,0
86,32.22,25.99,0
45,32.14,25.18,0
48,32.05,24.37,0
78,31.93,23.48,0
46,31.83,22.9,1
20,31.73,22.32,1
62,31.72,21.72,0
82,31.72,21.13,1
85,31.24,21.11,0
4,30.77,21.09,1
39,30.34,21.08,1
16,29.92,21.08,1
87,29.85,21.11,0
52,29.78,21.14,1
81,29.71,21.18,1
26,29.64,21.21,1
66,29.52,21.85,1
87,29.4,22.49,1
49,28.88,23.37,0
67,28.36,24.25,1
48,27.88,24.8,1
25,27.39,25.35,1
1,27.06,26.76,1
25,26.74,28.17,0
4,26.42,30.49,1
73,26.11,32.81,1
47,25.56,34.92,1
72,25.01,37.04,0
14,24.72,37.95,1
51,24.44,38.87,0
33,24.15,39.78,1
59,23.72,42.01,1
48,23.28,44.24,1
1,23.04,46.76,1
9,22.79,49.27,0
64,22.49,51.58,0
80,22.2,53.89,0
67,21.78,56.58,0
19,21.36,59.27,0
79,21.22,61.18,1
6,21.09,63.08,1
27,20.9,64.84,1
43,20.71,66.6,0
59,20.61,67.66,1
4,20.51,68.72,1
15,20.45,69.24,1
30,20.39,69.76,1
41,20.33,70.29,1
58,20.27,70.81,0
32,20.23,71.93,1
20,20.19,73.05,1
76,20.07,74.42,0
85,19.95,75.8,1
42,19.87,76.77,1
80,19.79,77.74,1
44,19.84,77.78,1
50,19.89,77.82,1
46,19.84,77.64,1
60,19.78,77.46,1
24,19.61,77.83,0
5,19.44,78.2,1
15,19.38,78.47,1
26,19.32,78.75,0
19,19.24,79.19,1
69,19.16,79.64,1
31,18.99,80,0
8,18.83,80.37,1
83,18.72,81.17,1
29,18.6,81.97,0
21,18.53,82.21,1
76,18.46,82.45,1
63,18.49,82.06,1
64,18.52,81.67,0
56,18.35,81.8,1
49,18.18,81.93,0
5,17.96,82.84,1
38,17.74,83.76,1
26,17.47,84.94,1
46,17.2,86.12,0
8,17.04,87.02,0
46,16.87,87.92,0
74,16.78,88.2,1
21,16.7,88.49,1
20,16.7,88.03,0
84,16.69,87.57,0
76,16.51,87.32,0
16,16.32,87.07,1
82,16.26,87.38,0
85,16.2,87.7,1
63,16.29,87.56,0
23,16.37,87.41,1
83,16.46,87.27,1
77,16.54,87.12,0
29,16.63,86.98,1
40,17.02,84.54,0
44,17.4,82.11,1
5,17.42,81.92,1
80,17.43,81.74,0
37,17.42,81.66,0
73,17.42,81.58,0
32,17.16,82.52,0
43,16.9,83.46,1
55,17.08,82.65,1
28,17.25,81.84,0
62,16.98,82.16,1
20,16.72,82.47,0
51,17.06,82.1,0
85,17.41,81.72,1
44,17.61,79.74,1
20,17.81,77.76,0
55,17.71,78.04,0
10,17.61,78.33,1
9,17.65,77.34,1
28,17.69,76.34,1
65,17.76,75.45,0
55,17.82,74.56,1
31,18.18,72.65,0
29,18.53,70.73,1
11,18.58,70.06,0
36,18.64,69.39,1
60,18.69,69.06,1
20,18.73,68.73,1
66,18.55,69.88,1
76,18.37,71.03,1
23,18.34,71.85,1
79,18.31,72.67,0
1,18.12,73.76,1
28,17.93,74.86,1
12,17.78,76.5,1
64,17.63,78.14,1
3,17.56,79.58,1
85,17.49,81.01,0
66,17.32,82.77,0
55,17.16,84.53,0
22,17.16,85.66,1
87,17.16,86.79,0
3,17.13,87.1,1
16,17.1,87.41,1
19,16.92,87.94,1
28,16.75,88.46,0
49,16.57,89.14,0
55,16.39,89.81,1
90,16.21,90.49,1
23,16,91.59,1
39,15.79,92.69,0
77,15.38,93.64,0
38,14.98,94.58,0
46,14.62,95.26,1
80,14.25,95.93,0
61,13.98,95.96,0
45,13.7,96,1
75,13.82,96,0
24,13.94,96,0
47,13.78,96,0
29,13.62,96,1
18,13.52,96,1
64,13.43,96,0
72,13.24,96,0
54,13.05,96,1
13,13.48,96,1
5,13.91,96,1
73,14.38,96,0
54,14.84,96,1
57,14.94,96,0
90,15.05,96,0
77,14.97,96,0
71,14.89,96,0
28,14.96,96,1
10,15.02,96,1
75,15.28,96,1
57,15.54,96,1
45,15.72,95.22,0
55,15.89,94.44,1
35,15.89,91.88,1
73,15.89,89.31,1
61,15.94,87.86,0
67,15.98,86.41,1
35,16.3,84.96,1
39,16.63,83.52,0
50,17.21,81.23,1
81,17.79,78.94,0
57,18.49,76.1,1
72,19.2,73.27,0
44,19.75,71.34,1
79,20.29,69.41,0
65,20.84,67.48,0
8,21.66,64.86,0
45,22.48,62.23,0
76,23.24,58.85,1
60,24,55.47,0
71,24.65,52.38,0
65,25.3,49.29,1
33,25.75,47.12,1
85,26.2,44.96,0
53,26.78,42.54,1
90,27.36,40.13,1
25,27.9,37.35,0
60,28.44,34.57,1
7,29.34,31.37,0
89,30.24,28.17,0
74,30.76,24.84,0
10,31.28,21.51,1
37,31.46,19.58,1
70,31.64,17.65,0
33,31.87,16.53,1
81,32.1,15.41,0
66,32.79,15.02,0
57,33.48,14.62,1
64,34.25,13.96,1
72,35.03,13.31,0
21,35.65,12.52,1
4,36.27,11.72,0
10,36.75,10.06,1
52,37.22,8.4,1
57,37.42,7.29,1
51,37.63,6.18,0
61,38.18,5.42,0
2,38.74,4.66,1
11,38.36,3.92,0
82,37.97,3.19,1
38,38.36,3.31,1
73,38.75,3.43,0
9,39.42,3.03,1
1,40.08,2.63,1
75,40.12,2.23,0
39,40.17,1.83,0
84,40.25,2.11,0
26,40.33,2.4,0
39,40.41,2.68,0
80,40.5,2.78,0
77,40.59,2.88,0
46,40.74,3.23,1
50,40.88,3.58,0
45,40.88,3.35,0
58,40.87,3.12,0
87,41.24,2.96,0
44,41.6,2.8,1
42,40.94,3,1
11,40.29,3.2,1
31,38.97,3.55,1
74,37.64,3.9,0
5,37.64,4.46,1
62,37.64,5.02,0
82,37.71,4.78,0
57,37.78,4.55,0
80,38.54,4.2,1
83,39.31,3.86,0
7,40.42,3.8,1
19,41.54,3.74,0
62,41.34,3.45,0
40,41.14,3.16,0
66,40.5,3.57,0
50,39.86,3.97,1
67,39.39,3.78,1
89,38.92,3.59,0
70,39.32,3.48,0
46,39.72,3.38,1
40,39.52,3.6,0
53,39.33,3.81,0
56,39.03,3.84,1
18,38.74,3.86,1
6,38.86,3.75,1
26,38.99,3.64,1
16,38.89,3.68,1
88,38.79,3.71,1
22,38.78,3.8,1
68,38.76,3.88,0
59,39.2,3.68,1
7,39.63,3.47,1
54,39.94,3.39,0
41,40.26,3.31,1
12,39.98,3.25,1
28,39.7,3.19,0
82,39.47,3.43,1
49,39.23,3.67,0
50,38.95,3.8,1
27,38.67,3.92,0
89,38.68,3.76,1
5,38.7,3.59,0
87,38.7,3.88,1
3,38.7,4.18,1
82,38.01,11,0
6,37.32,17.83,1
83,36.58,18.56,1
61,35.84,19.3,1
44,35.57,18.55,0
64,35.3,17.8,0
10,35,17.31,1
86,34.71,16.83,1
45,34.45,16.68,1
59,34.19,16.53,1
49,33.74,16.66,1
42,33.3,16.8,0
16,33.1,17.24,1
61,32.91,17.68,1
50,33.1,17.52,0
58,33.3,17.35,1
1,33.14,17.26,1
1,32.97,17.18,1
32,32.67,17.4,0
10,32.38,17.62,1
12,32.14,17.44,0
58,31.89,17.27,1
15,31.62,17.64,0
83,31.36,18.01,0
23,30.69,19.1,1
85,30.32,19.62,0
3,29.94,20.13,1
58,29.94,20.13,1
84,29.59,21.75,0
80,29.26,22.6,0
20,28.92,23.44,1
29,28.64,23.95,1
45,28.37,24.45,0
64,28.09,24.96,0
56,27.7,25.47,1
64,27.3,25.98,0
81,27.06,26.24,0
70,26.82,26.5,0
38,26.64,26.92,1
19,26.46,27.34,1
89,26.22,27.64,0
21,25.97,27.94,0
6,25.74,28.58,1
40,25.52,29.23,1
45,25.3,29.88,1
59,25.07,30.52,0
38,24.88,31.48,1
51,24.68,32.44,1
84,24.44,33.49,1
45,24.19,34.55,1
26,24.08,35.26,1
35,23.97,35.96,1
42,23.81,36.44,0
70,23.65,36.91,0
16,23.56,36.64,0
39,23.46,36.36,1
40,23.28,36.73,0
60,23.11,37.1,1
58,23.07,37.06,0
30,23.04,37.03,0
29,23,36.99,1
15,22.96,36.95,1
75,22.99,36.39,0
44,23.02,35.82,1
80,23.06,35.51,0
40,23.1,35.2,1
74,23.01,35.49,0
21,22.92,35.78,1
57,22.72,36.3,0
62,22.53,36.83,1
89,22.42,37.1,0
19,22.32,37.36,1
41,22.42,37.26,1
75,22.51,37.16,1
52,22.42,37.72,0
46,22.33,38.27,1
70,22.22,38.84,0
37,22.12,39.41,1
55,21.96,40.16,1
10,21.81,40.9,1
88,21.64,41.84,0
16,21.48,42.78,1
26,21.35,43.52,1
37,21.22,44.26,0
72,21.1,44.88,0
63,20.98,45.49,0
42,20.82,46.26,1
78,20.66,47.04,1
7,20.49,47.74,0
4,20.32,48.44,0
69,20.21,48.94,1
66,20.1,49.44,0
43,20.02,49.94,0
54,19.94,50.44,0
16,20.01,50.57,1
82,20.07,50.7,1
22,20.37,49.4,0
41,20.67,48.09,1
82,20.54,48.34,0
76,20.4,48.59,0
40,20.26,48.84,1
22,20.13,49.09,0
62,20.08,49.9,1
13,20.03,50.72,1
47,20.11,51.14,1
87,20.19,51.55,0
3,20.15,52.24,0
29,20.11,52.93,1
22,20.15,53.72,0
67,20.19,54.5,1
76,20.4,54.8,0
17,20.6,55.11,0
70,20.44,56.09,0
75,20.29,57.07,0
24,20.2,57.42,1
32,20.12,57.78,0
22,20.03,58.13,0
20,20.01,58.65,1
85,19.99,59.17,0
59,20.02,59.72,1
6,20.06,60.28,0
71,19.99,61.23,1
70,19.92,62.18,1
29,19.82,63.07,0
28,19.71,63.96,0
65,19.58,65.04,0
48,19.44,66.13,0
43,19.4,66.88,1
10,19.37,67.62,0
3,19.38,68.02,0
18,19.39,68.41,0
54,19.34,68.94,0
55,19.3,69.47,1
15,19.24,70.02,1
72,19.18,70.56,1
82,19.1,70.86,1
69,19.02,71.16,0
2,18.95,71.47,1
16,18.87,71.77,0
25,18.9,71.28,1
15,18.94,70.8,1
50,18.87,70.86,0
21,18.79,70.92,1
58,18.6,71.41,1
75,18.42,71.91,0
75,18.44,71.91,1
33,18.45,71.91,0
37,18.44,72,1
22,18.42,72.1,0
46,18.27,72.91,1
44,18.13,73.73,1
50,18.14,73.66,1
34,18.15,73.59,1
27,18.2,73.43,0
86,18.26,73.26,0
74,18.5,72.34,0
63,18.73,71.41,0
49,18.74,71.92,0
23,18.74,72.44,0
34,18.63,73.47,1
28,18.53,74.51,1
85,18.44,75.46,0
47,18.35,76.41,1
2,18.35,77.03,0
80,18.35,77.64,0
54,18.44,77.6,1
48,18.54,77.57,0
56,18.5,78,0
4,18.47,78.42,1
26,18.35,78.91,0
4,18.24,79.4,1
14,18.21,79.6,0
38,18.18,79.8,0
50,18.15,80,1
36,18.04,80.26,1
50,17.93,80.52,0
54,17.86,80.83,0
58,17.79,81.14,1
80,17.76,81.66,0
1,17.74,82.18,1
56,17.73,82.85,0
25,17.72,83.52,1
24,17.8,83.38,0
10,17.89,83.23,0
90,17.98,82.92,1
19,18.08,82.61,1
48,18.39,81.77,0
67,18.7,80.93,0
39,18.99,79.45,0
66,19.28,77.97,1
20,19.88,76.12,0
73,20.47,74.26,0
75,21.2,71.11,0
40,21.92,67.96,1
52,22.5,65.51,1
64,23.08,63.06,0
22,23.49,61,0
16,23.91,58.94,1
72,24.61,55.7,1
48,25.31,52.45,1
11,25.98,49.06,1
29,26.66,45.66,1
12,26.92,43.56,0
63,27.17,41.45,0
62,28.01,39.03,0
75,28.85,36.62,0
59,29.01,35.24,1
16,29.16,33.85,0
32,29.38,32.77,0
38,29.61,31.69,0
62,29.74,31.01,0
13,29.86,30.33,1
73,30.4,29.94,0
66,30.95,29.55,0
56,31.82,28.64,0
62,32.69,27.72,0
68,33.26,26.32,0
76,33.83,24.92,1
28,34.06,23.2,1
72,34.3,21.49,0
5,34.68,19.94,1
71,35.07,18.4,0
30,35.28,17.91,0
66,35.5,17.42,0
79,36.22,16.57,0
82,36.95,15.72,0
19,37.14,15.21,1
50,37.32,14.7,1
44,37.92,13.9,1
